EmployeeID,Wage,HiredOn,Branch#,Current status,Position,Role,AvgWorkingHours/Week,ApplicantID,ExitDate,EndDate,TenureDays,TenureMonths,AvgPerfScore,Churned,YearOfBirth,HighestEducationLevel,YearsOfRelevantExperience,PastRelevantExperience,AgeAtHire,FirstPromoDate,EverPromoted,MonthsToPromotion
5209,Minimum,2021-10-12,4,Left,full-time,Shift Lead,47.8,102221,2024-03-23,2024-03-23,893,29.33639947437582,89.43,1,1999,Associate Degree,3,True,22,2021-11-15,1,1.1169513797634691
5114,Minimum,2022-01-06,4,Fired,part-time,Shift Lead,25.3,101246,2024-01-26,2024-01-26,750,24.638633377135346,74.37,1,1996,High School,5,True,26,2022-02-21,1,1.5111695137976346
5849,Competitive,2023-04-16,4,Fired,full-time,Bartender,40.5,108451,2025-02-26,2025-02-26,682,22.404730617608408,86.37,1,1994,PhD,0,False,29,2024-02-19,1,10.151116951379763
5949,Competitive,2022-05-01,4,Left,full-time,Bartender,39.5,109532,2024-02-19,2024-02-19,659,21.64914586070959,86.97,1,2006,Associate Degree,3,True,16,2023-04-15,1,11.465177398160314
6057,Minimum,2022-07-06,4,Left,part-time,Bartender,21.8,110449,2024-02-16,2024-02-16,590,19.38239159001314,87.3,1,2002,Bachelor,2,True,20,2022-07-31,1,0.8212877792378449
5270,Premium,2024-02-29,4,Left,full-time,Bartender,41.5,102889,2025-09-03,2025-09-03,552,18.134034165571617,84.73,1,1997,Bachelor,7,True,27,2024-03-25,1,0.8212877792378449
5794,Competitive,2024-03-12,4,Left,full-time,Bartender,39.8,107919,2025-08-26,2025-08-26,532,17.47700394218134,96.7,1,2004,Master,4,True,20,2024-03-28,1,0.5256241787122208
5133,Premium,2022-01-06,4,Fired,part-time,Bartender,22.1,101467,2023-06-01,2023-06-01,511,16.78712220762155,95.45,1,2004,Bachelor,3,True,18,2022-06-19,1,5.387647831800263
5003,Competitive,2024-07-03,4,Left,full-time,Bartender,40.8,100022,2025-11-05,2025-11-05,490,16.09724047306176,89.89,1,2001,Bachelor,4,True,23,,0,
5059,Minimum,2023-06-30,4,Left,full-time,Bartender,39.8,100738,2024-10-17,2024-10-17,475,15.604467805519054,75.23,1,2003,Master,1,True,20,2024-01-16,1,6.570302233902759
5842,Minimum,2023-03-01,4,Left,part-time,Bartender,20.4,108393,2024-05-28,2024-05-28,454,14.914586070959263,89.45,1,2007,High School,2,True,16,2023-03-28,1,0.8869908015768725
5928,Minimum,2021-12-26,4,Left,full-time,Bartender,40.1,109401,2023-03-13,2023-03-13,442,14.520367936925098,95.45,1,2004,Bachelor,4,True,17,2022-03-12,1,2.4967148488830486
5504,Minimum,2024-08-19,4,Left,full-time,Bartender,40.0,105183,2025-10-18,2025-10-18,425,13.961892247043364,84.5,1,2001,Bachelor,5,True,23,,0,
5639,Minimum,2022-09-18,4,Left,part-time,Bartender,21.8,106430,2023-11-07,2023-11-07,415,13.633377135348226,69.31,1,2003,High School,0,False,19,2023-02-18,1,5.026281208935611
5374,Competitive,2023-01-14,4,Left,full-time,Bartender,40.6,104009,2024-02-21,2024-02-21,403,13.23915900131406,81.36,1,2005,High School,2,True,18,,0,
5757,Competitive,2024-02-29,4,Fired,full-time,Bartender,39.1,107561,2025-03-26,2025-03-26,391,12.844940867279893,72.9,1,2006,Associate Degree,0,False,18,,0,
6058,Competitive,2024-02-02,4,Left,part-time,Bartender,23.5,110451,2025-02-18,2025-02-18,382,12.54927726675427,97.93,1,2003,Bachelor,2,True,21,2024-02-25,1,0.7555847568988173
5290,Competitive,2024-02-28,4,Left,full-time,Bartender,39.9,103149,2025-02-28,2025-02-28,366,12.02365308804205,76.6,1,1995,Associate Degree,1,True,29,,0,
6024,Competitive,2024-02-21,4,Left,full-time,Bartender,41.9,110135,2025-02-07,2025-02-07,352,11.563731931668856,71.28,1,1998,Associate Degree,1,True,26,,0,
5646,Competitive,2023-07-22,4,Left,part-time,Bartender,23.5,106492,2024-06-27,2024-06-27,341,11.202365308804204,95.38,1,1997,Bachelor,2,True,26,,0,
5916,Minimum,2021-12-03,4,Left,full-time,Bartender,39.5,109254,2022-10-24,2022-10-24,325,10.676741130091983,95.85,1,1998,Bachelor,2,True,23,,0,
5409,Competitive,2021-03-13,4,Left,full-time,Bartender,39.1,104352,2022-01-27,2022-01-27,320,10.512483574244415,88.33,1,2000,Bachelor,4,True,21,,0,
5110,Competitive,2023-11-28,4,Left,part-time,Bartender,21.1,101217,2024-10-08,2024-10-08,315,10.348226018396845,79.98,1,2000,Bachelor,7,True,23,,0,
5644,Minimum,2023-08-07,4,Left,full-time,Server,39.3,106478,2024-06-08,2024-06-08,306,10.052562417871222,96.02,1,2002,Bachelor,2,True,21,,0,
5911,Competitive,2024-05-12,4,Left,full-time,Server,37.2,109229,2025-03-05,2025-03-05,297,9.756898817345597,90.08,1,2007,High School,2,True,17,2024-06-19,1,1.2483574244415243
5007,Minimum,2024-08-14,4,Left,full-time,Server,38.1,100065,2025-05-26,2025-05-26,285,9.362680683311432,88.68,1,2003,Bachelor,3,True,21,,0,
5030,Competitive,2022-05-13,4,Left,full-time,Server,39.2,100317,2023-02-18,2023-02-18,281,9.231274638633376,88.63,1,2001,High School,4,True,21,,0,
5322,Competitive,2021-05-16,4,Left,part-time,Server,20.5,103521,2022-02-15,2022-02-15,275,9.034165571616294,73.06,1,1986,Associate Degree,0,False,35,,0,
5083,Competitive,2024-08-30,4,Left,part-time,Server,21.1,100953,2025-05-23,2025-05-23,266,8.73850197109067,86.83,1,2005,High School,4,True,19,,0,
5233,Minimum,2021-08-31,4,Fired,part-time,Server,21.8,102477,2022-05-19,2022-05-19,261,8.5742444152431,81.5,1,1998,High School,4,True,23,2021-10-13,1,1.4126149802890933
5830,Competitive,2023-02-17,4,Left,full-time,Server,38.4,108221,2023-10-29,2023-10-29,254,8.344283837056505,89.78,1,2003,Bachelor,2,True,20,,0,
5966,Competitive,2023-04-02,4,Left,full-time,Server,37.3,109694,2023-12-04,2023-12-04,246,8.081471747700395,95.32,1,2001,Bachelor,2,True,22,2023-05-03,1,1.0183968462549278
5899,Competitive,2024-02-08,4,Left,full-time,Server,37.1,109071,2024-10-06,2024-10-06,241,7.917214191852825,76.89,1,2002,High School,2,True,22,,0,
5578,Competitive,2023-01-12,4,Left,full-time,Server,34.8,105811,2023-09-05,2023-09-05,236,7.752956636005256,91.02,1,2001,Associate Degree,3,True,22,,0,
6012,Competitive,2024-09-05,4,Left,part-time,Server,21.4,110032,2025-04-26,2025-04-26,233,7.654402102496714,85.1,1,2001,Bachelor,2,True,23,2024-10-23,1,1.5768725361366622
5234,Competitive,2022-05-05,4,Left,part-time,Server,18.8,102506,2022-12-20,2022-12-20,229,7.522996057818659,80.98,1,1999,Bachelor,10,True,23,,0,
5205,Competitive,2023-05-07,4,Left,part-time,Server,19.9,102197,2023-12-17,2023-12-17,224,7.35873850197109,80.4,1,2005,Bachelor,1,True,18,,0,
5685,Competitive,2021-01-23,4,Left,full-time,Server,38.5,106935,2021-08-28,2021-08-28,217,7.128777923784494,73.41,1,2002,Bachelor,0,False,19,,0,
5917,Competitive,2022-11-17,4,Left,full-time,Server,39.0,109257,2023-06-19,2023-06-19,214,7.030223390275952,80.31,1,2006,High School,3,True,16,,0,
5809,Competitive,2023-01-23,4,Left,full-time,Server,35.8,108032,2023-08-21,2023-08-21,210,6.898817345597897,65.96,1,2000,Associate Degree,0,False,23,,0,
5742,Minimum,2021-06-03,4,Left,full-time,Server,40.0,107429,2021-12-27,2021-12-27,207,6.800262812089356,66.35,1,1999,Associate Degree,6,True,22,,0,
5743,Minimum,2021-05-02,4,Left,part-time,Server,19.4,107442,2021-11-23,2021-11-23,205,6.734559789750328,70.81,1,2000,Associate Degree,7,True,21,,0,
5074,Premium,2022-08-25,4,Left,part-time,Server,19.0,100887,2023-03-14,2023-03-14,201,6.603153745072273,82.1,1,1994,High School,2,True,28,,0,
5134,Competitive,2021-01-01,4,Left,part-time,Server,21.6,101476,2021-07-17,2021-07-17,197,6.471747700394218,87.0,1,2002,High School,2,True,19,,0,
5106,Competitive,2024-04-19,4,Left,full-time,Server,39.5,101186,2024-10-27,2024-10-27,191,6.274638633377135,82.16,1,2000,High School,2,True,24,,0,
5957,Minimum,2022-05-02,4,Left,full-time,Server,39.7,109611,2022-11-06,2022-11-06,188,6.176084099868594,76.88,1,1997,High School,3,True,25,,0,
5968,Premium,2023-12-21,4,Left,full-time,Server,38.1,109733,2024-06-22,2024-06-22,184,6.044678055190539,77.4,1,2005,Associate Degree,4,True,18,,0,
5643,Competitive,2023-07-17,4,Left,full-time,Server,36.3,106475,2024-01-13,2024-01-13,180,5.913272010512483,85.26,1,2005,High School,3,True,18,,0,
6051,Minimum,2025-01-26,4,Fired,part-time,Server,20.2,110350,2025-07-23,2025-07-23,178,5.847568988173456,61.65,1,2004,Associate Degree,0,False,21,,0,
5956,Minimum,2024-06-17,4,Left,part-time,Server,23.2,109601,2024-12-08,2024-12-08,174,5.716162943495401,71.79,1,2002,High School,2,True,22,,0,
5008,Competitive,2021-10-06,4,Left,part-time,Server,19.6,100072,2022-03-24,2022-03-24,169,5.551905387647832,78.02,1,2005,Associate Degree,4,True,16,,0,
6009,Minimum,2021-08-02,4,Fired,full-time,Server,40.0,110015,2022-01-14,2022-01-14,165,5.4204993429697765,92.03,1,2003,Bachelor,2,True,18,,0,
5964,Competitive,2023-08-27,4,Left,full-time,Server,35.7,109688,2024-02-03,2024-02-03,160,5.256241787122208,86.06,1,1994,Bachelor,3,True,29,,0,
5740,Competitive,2022-10-06,4,Left,full-time,Server,38.3,107391,2023-03-10,2023-03-10,155,5.091984231274639,90.37,1,1999,Master,2,True,23,,0,
5933,Competitive,2025-03-28,4,Left,full-time,Server,37.8,109440,2025-08-26,2025-08-26,151,4.9605781865965834,70.99,1,2007,High School,2,True,18,,0,
5601,Competitive,2023-12-10,4,Left,part-time,Server,18.5,106031,2024-05-06,2024-05-06,148,4.862023653088042,70.83,1,2005,Associate Degree,1,True,18,,0,
5772,Competitive,2024-05-19,4,Left,part-time,Server,21.2,107757,2024-10-12,2024-10-12,146,4.7963206307490145,84.23,1,2005,High School,2,True,19,,0,
5965,Competitive,2022-08-28,4,Left,part-time,Server,20.9,109692,2023-01-18,2023-01-18,143,4.697766097240473,62.14,1,2004,High School,1,True,18,,0,
5640,Competitive,2022-02-05,4,Fired,full-time,Server,38.4,106434,2022-06-25,2022-06-25,140,4.599211563731932,66.51,1,1999,High School,1,True,23,,0,
6055,Minimum,2024-10-02,4,Left,full-time,Server,38.9,110440,2025-02-15,2025-02-15,136,4.467805519053877,61.84,1,2004,Associate Degree,0,False,20,,0,
5248,Premium,2021-03-28,4,Left,full-time,Server,38.3,102624,2021-08-07,2021-08-07,132,4.336399474375821,74.49,1,1995,Associate Degree,2,True,26,,0,
5041,Competitive,2024-08-09,4,Left,full-time,Server,36.9,100462,2024-12-15,2024-12-15,128,4.204993429697766,69.57,1,1996,Bachelor,0,False,28,,0,
5247,Minimum,2022-11-21,4,Fired,part-time,Server,20.4,102621,2023-03-23,2023-03-23,122,4.0078843626806835,73.5,1,2002,High School,2,True,20,,0,
5602,Minimum,2024-08-10,4,Left,part-time,Server,20.3,106033,2024-12-06,2024-12-06,118,3.876478318002628,80.97,1,1992,Bachelor,4,True,32,,0,
5645,Competitive,2023-06-26,4,Left,part-time,Server,19.1,106482,2023-10-20,2023-10-20,116,3.8107752956636003,81.01,1,2007,High School,2,True,16,,0,
5216,Competitive,2024-01-16,4,Left,full-time,Server,38.8,102299,2024-05-09,2024-05-09,114,3.7450722733245727,86.94,1,2007,High School,2,True,17,,0,
5907,Minimum,2024-10-05,4,Left,full-time,Server,40.0,109155,2025-01-25,2025-01-25,112,3.679369250985545,75.25,1,1998,Bachelor,5,True,26,,0,
5507,Minimum,2022-09-20,4,Left,full-time,Server,39.3,105198,2023-01-08,2023-01-08,110,3.6136662286465175,93.39,1,2006,Bachelor,3,True,16,,0,
5950,Competitive,2024-01-19,4,Left,full-time,Server,37.7,109541,2024-05-05,2024-05-05,107,3.515111695137976,82.33,1,2003,Bachelor,2,True,21,,0,
5573,Competitive,2022-07-07,4,Left,part-time,Server,22.4,105781,2022-10-20,2022-10-20,105,3.4494086727989486,79.39,1,1990,Master,4,True,32,,0,
5400,Competitive,2024-08-05,4,Left,part-time,Server,21.4,104265,2024-11-16,2024-11-16,103,3.383705650459921,82.21,1,2001,PhD,4,True,23,,0,
5279,Competitive,2025-08-22,4,Left,part-time,Server,20.6,102969,2025-11-30,2025-11-30,100,3.2851511169513796,76.02,1,2003,Associate Degree,2,True,22,,0,
5616,Competitive,2023-12-24,4,Left,full-time,Server Assistant,36.1,106216,2024-04-01,2024-04-01,99,3.252299605781866,83.51,1,1999,PhD,3,True,24,,0,
5575,Premium,2025-03-19,4,Left,full-time,Server Assistant,33.6,105798,2025-06-24,2025-06-24,97,3.1865965834428382,63.65,1,2001,Associate Degree,0,False,24,,0,
5692,Competitive,2021-01-17,4,Left,full-time,Server Assistant,35.7,106994,2021-04-22,2021-04-22,95,3.1208935611038107,74.73,1,2001,High School,3,True,20,,0,
6047,Minimum,2024-06-27,4,Left,part-time,Server Assistant,18.1,110322,2024-09-27,2024-09-27,92,3.0223390275952693,87.49,1,1998,Master,4,True,26,,0,
5896,Minimum,2022-07-25,4,Left,part-time,Server Assistant,19.3,109050,2022-10-23,2022-10-23,90,2.9566360052562417,65.82,1,2003,Associate Degree,1,True,19,,0,
5469,Competitive,2025-07-03,4,Left,part-time,Server Assistant,16.0,104815,2025-09-28,2025-09-28,87,2.8580814717477003,70.5,1,1992,Associate Degree,5,True,33,,0,
5319,Minimum,2024-08-29,4,Left,full-time,Server Assistant,33.0,103500,2024-11-22,2024-11-22,85,2.7923784494086727,66.15,1,2006,High School,0,False,18,,0,
6015,Premium,2023-12-05,4,Left,full-time,Server Assistant,34.9,110064,2024-02-26,2024-02-26,83,2.726675427069645,79.22,1,2005,Bachelor,4,True,18,,0,
5263,Minimum,2023-03-27,4,Left,full-time,Server Assistant,36.2,102818,2023-06-17,2023-06-17,82,2.6938239159001314,66.98,1,2003,Associate Degree,1,True,20,,0,
5053,Competitive,2023-06-29,4,Left,part-time,Server Assistant,18.0,100663,2023-09-17,2023-09-17,80,2.628120893561104,65.78,1,2003,High School,1,True,20,,0,
5235,Competitive,2024-04-03,4,Left,part-time,Server Assistant,19.4,102521,2024-06-19,2024-06-19,77,2.5295663600525624,61.79,1,2003,Associate Degree,1,True,21,,0,
5359,Minimum,2021-08-25,4,Left,part-time,Server Assistant,17.5,103793,2021-11-09,2021-11-09,76,2.4967148488830486,87.97,1,2005,Bachelor,3,True,16,,0,
5897,Competitive,2021-09-08,4,Left,full-time,Server Assistant,37.4,109062,2021-11-20,2021-11-20,73,2.3981603153745072,58.19,1,1998,Associate Degree,8,True,23,,0,
5111,Competitive,2024-03-06,4,Left,full-time,Server Assistant,31.8,101223,2024-05-17,2024-05-17,72,2.3653088042049935,78.79,1,1999,Associate Degree,4,True,25,,0,
5989,Competitive,2025-07-06,4,Left,full-time,Server Assistant,35.9,109925,2025-09-13,2025-09-13,69,2.266754270696452,74.81,1,2006,High School,2,True,19,,0,
5198,Minimum,2021-12-09,4,Left,part-time,Server Assistant,17.7,102108,2022-02-13,2022-02-13,66,2.1681997371879107,64.42,1,2003,Associate Degree,5,True,18,,0,
5537,Competitive,2024-05-06,4,Fired,part-time,Server Assistant,17.3,105423,2024-07-09,2024-07-09,64,2.102496714848883,73.88,1,2001,Master,7,True,23,,0,
5660,Minimum,2024-11-18,4,Left,part-time,Server Assistant,17.7,106670,2025-01-19,2025-01-19,62,2.0367936925098555,78.13,1,1998,Associate Degree,2,True,26,,0,
5694,Competitive,2021-08-20,4,Left,full-time,Server Assistant,33.9,107007,2021-10-19,2021-10-19,60,1.9710906701708277,65.55,1,2002,High School,5,True,19,,0,
6038,Minimum,2025-08-30,4,Fired,full-time,Server Assistant,35.7,110256,2025-10-27,2025-10-27,58,1.9053876478318001,82.17,1,2000,Bachelor,2,True,25,,0,
5713,Competitive,2022-12-07,4,Left,full-time,Server Assistant,36.9,107175,2023-02-02,2023-02-02,57,1.8725361366622864,88.02,1,2000,Bachelor,3,True,22,,0,
5538,Competitive,2022-11-22,4,Left,part-time,Server Assistant,20.4,105444,2023-01-14,2023-01-14,53,1.7411300919842312,70.4,1,2002,Bachelor,5,True,20,,0,
5282,Minimum,2025-09-23,4,Left,part-time,Server Assistant,17.5,103001,2025-11-13,2025-11-13,51,1.6754270696452036,82.43,1,1999,Associate Degree,2,True,26,,0,
6054,Competitive,2021-12-04,4,Left,part-time,Server Assistant,18.9,110421,2022-01-23,2022-01-23,50,1.6425755584756898,58.91,1,2003,Associate Degree,6,True,18,,0,
5503,Minimum,2021-02-18,4,Left,full-time,Server Assistant,33.5,105174,2021-04-07,2021-04-07,48,1.5768725361366622,81.24,1,2003,High School,3,True,18,,0,
5741,Minimum,2025-01-22,4,Left,full-time,Server Assistant,34.8,107420,2025-03-09,2025-03-09,46,1.5111695137976346,66.88,1,2001,Associate Degree,1,True,24,,0,
5738,Minimum,2024-04-09,4,Left,full-time,Server Assistant,35.0,107377,2024-05-24,2024-05-24,45,1.4783180026281209,79.32,1,2005,Associate Degree,2,True,19,,0,
5275,Competitive,2023-04-14,4,Fired,part-time,Server Assistant,18.0,102922,2023-05-28,2023-05-28,44,1.445466491458607,83.44,1,2000,Master,3,True,23,,0,
5501,Minimum,2022-07-09,4,Left,part-time,Server Assistant,18.2,105135,2022-08-18,2022-08-18,40,1.314060446780552,77.47,1,2005,High School,2,True,17,,0,
5737,Competitive,2023-08-06,4,Left,part-time,Server Assistant,18.4,107375,2023-09-14,2023-09-14,39,1.281208935611038,74.2,1,2006,High School,3,True,17,,0,
5017,Competitive,2021-10-28,4,Fired,full-time,Server Assistant,36.2,100153,2021-12-04,2021-12-04,37,1.2155059132720105,70.23,1,2003,Master,6,True,18,,0,
5069,Premium,2022-11-09,4,Left,full-time,Server Assistant,36.4,100851,2022-12-13,2022-12-13,34,1.1169513797634691,84.72,1,2002,Master,3,True,20,,0,
5593,Premium,2024-09-27,4,Fired,full-time,Server Assistant,36.3,105932,2024-10-29,2024-10-29,32,1.0512483574244416,74.01,1,2002,Associate Degree,2,True,22,,0,
5462,Premium,2024-03-21,4,Left,part-time,Server Assistant,16.1,104750,2024-04-21,2024-04-21,31,1.0183968462549278,64.66,1,1998,High School,1,True,26,,0,
5786,Minimum,2021-10-27,4,Left,part-time,Server Assistant,15.1,107850,2021-11-25,2021-11-25,29,0.9526938239159001,85.91,1,2003,Bachelor,2,True,18,,0,
5317,Minimum,2022-06-02,4,Left,part-time,Server Assistant,18.6,103478,2022-06-30,2022-06-30,28,0.9198423127463863,89.14,1,2000,Bachelor,3,True,22,,0,
5910,Minimum,2023-02-13,4,Fired,full-time,Server Assistant,35.0,109221,2023-03-11,2023-03-11,26,0.8541392904073587,64.68,1,2000,Associate Degree,5,True,23,,0,
5500,Premium,2021-08-02,4,Left,full-time,Server Assistant,38.0,105131,2021-08-26,2021-08-26,24,0.7884362680683311,66.92,1,2000,Bachelor,9,True,21,,0,
5895,Competitive,2025-08-29,4,Fired,full-time,Server Assistant,33.0,109039,2025-09-21,2025-09-21,23,0.7555847568988173,89.65,1,2004,Bachelor,4,True,21,,0,
5000,Competitive,2024-09-17,4,Left,part-time,Server Assistant,18.0,100001,2024-10-07,2024-10-07,20,0.657030223390276,78.3,1,2002,Bachelor,2,True,22,,0,
5654,Minimum,2021-09-01,4,Left,part-time,Server Assistant,16.3,106602,2021-09-19,2021-09-19,18,0.5913272010512484,96.8,1,2000,Bachelor,2,True,21,,0,
5599,Minimum,2021-09-10,4,Left,part-time,Server Assistant,17.3,106009,2021-09-26,2021-09-26,16,0.5256241787122208,72.39,1,2001,Bachelor,8,True,20,,0,
5864,Premium,2022-04-03,4,Left,full-time,Server Assistant,33.6,108615,2022-04-18,2022-04-18,15,0.49277266754270693,76.76,1,1994,High School,2,True,28,,0,
5765,Competitive,2022-06-20,4,Left,full-time,Server Assistant,32.8,107644,2022-07-04,2022-07-04,14,0.45992115637319314,86.48,1,2004,Bachelor,2,True,18,,0,
5256,Minimum,2025-11-15,4,Left,full-time,Server Assistant,35.1,102749,2025-11-27,2025-11-27,12,0.39421813403416556,83.78,1,2007,High School,2,True,18,,0,
5411,Competitive,2022-08-28,4,Left,part-time,Server Assistant,14.6,104359,2022-09-08,2022-09-08,11,0.36136662286465177,74.53,1,2003,Associate Degree,3,True,19,,0,
5565,Premium,2022-02-12,4,Left,part-time,Server Assistant,18.5,105685,2022-02-22,2022-02-22,10,0.328515111695138,80.8,1,2004,Bachelor,5,True,18,,0,
5246,Competitive,2023-07-24,4,Left,part-time,Server Assistant,17.4,102614,2023-08-01,2023-08-01,8,0.2628120893561104,76.56,1,2004,Bachelor,0,False,19,,0,
5157,Competitive,2024-11-02,4,Left,full-time,Host,31.7,101694,2024-11-10,2024-11-10,8,0.2628120893561104,75.69,1,2004,Bachelor,0,False,20,,0,
5345,Minimum,2024-10-27,4,Left,part-time,Host,16.1,103705,2024-11-03,2024-11-03,7,0.22996057818659657,73.5,1,1999,Master,1,True,25,,0,
5179,Competitive,2021-09-29,4,Left,full-time,Host,31.6,101968,2021-10-05,2021-10-05,6,0.19710906701708278,74.1,1,1997,Bachelor,8,True,24,,0,
5515,Competitive,2025-10-25,4,Left,part-time,Host,14.4,105239,2025-10-30,2025-10-30,5,0.164257555847569,71.36,1,2004,Bachelor,0,False,21,,0,
5065,Minimum,2023-10-27,4,Left,full-time,Host,30.7,100806,2023-10-31,2023-10-31,4,0.1314060446780552,86.72,1,1996,Bachelor,4,True,27,,0,
5977,Minimum,2023-08-28,4,Left,part-time,Host,13.0,109862,2023-08-31,2023-08-31,3,0.09855453350854139,67.26,1,1992,PhD,5,True,31,,0,
5626,Competitive,2025-01-22,4,Left,full-time,Host,34.3,106319,2025-01-25,2025-01-25,3,0.09855453350854139,58.21,1,2001,High School,0,False,24,,0,
5060,Minimum,2021-07-13,4,Left,part-time,Host,14.0,100744,2021-07-15,2021-07-15,2,0.0657030223390276,93.58,1,2004,Bachelor,2,True,17,,0,
5126,Premium,2022-03-04,4,Left,full-time,Host,30.8,101365,2022-03-05,2022-03-05,1,0.0328515111695138,67.36,1,2001,Bachelor,1,True,21,,0,
5832,Competitive,2024-11-15,4,Left,part-time,Host,17.5,108228,2024-11-16,2024-11-16,1,0.0328515111695138,71.88,1,1996,Master,0,False,28,,0,
5088,Minimum,2025-01-13,4,Left,full-time,Host,30.4,101010,2025-01-14,2025-01-14,1,0.0328515111695138,76.79,1,1996,Associate Degree,2,True,29,,0,
5484,Minimum,2024-02-20,4,Fired,part-time,Host,12.1,104982,2024-02-20,2024-02-20,0,0.0,84.64,1,1999,Bachelor,2,True,25,,0,
5638,Minimum,2022-02-02,4,Left,full-time,Host,30.9,106414,2022-02-02,2022-02-02,0,0.0,63.27,1,2003,Associate Degree,1,True,19,,0,
6066,Competitive,2021-09-09,4,Left,part-time,Host,14.9,110485,2021-09-09,2021-09-09,0,0.0,77.5,1,2003,Associate Degree,4,True,18,,0,
5551,Minimum,2023-11-20,5,Working,full-time,Manager,51.2,105588,,2026-03-14,845,27.75952693823916,68.15,0,2004,High School,1,True,19,2024-12-26,1,13.206307490144546
5448,Competitive,2024-05-02,5,Working,full-time,Manager,50.9,104649,,2026-03-14,681,22.371879106438897,90.76,0,2003,Master,2,True,21,2024-05-18,1,0.5256241787122208
5097,Competitive,2024-08-17,5,Working,full-time,Manager,47.8,101101,,2026-03-14,574,18.85676741130092,81.55,0,2007,High School,2,True,17,2025-02-08,1,5.7490144546649145
5172,Minimum,2024-10-27,5,Working,full-time,Manager,49.6,101876,,2026-03-14,503,16.52431011826544,77.32,0,1998,Bachelor,0,False,26,2025-06-26,1,7.9500657030223385
5770,Minimum,2024-12-25,5,Working,full-time,Manager,51.7,107728,,2026-03-14,444,14.586070959264125,82.39,0,2002,Associate Degree,3,True,22,2025-03-21,1,2.8252299605781865
5851,Minimum,2025-02-15,5,Working,full-time,Manager,48.5,108454,,2026-03-14,392,12.877792378449408,70.34,0,2004,Associate Degree,5,True,21,2025-06-14,1,3.9093298291721417
5858,Minimum,2025-03-30,5,Working,full-time,Manager,49.7,108521,,2026-03-14,349,11.465177398160314,70.98,0,2007,High School,0,False,18,,0,
5981,Minimum,2025-05-10,5,Working,full-time,Shift Lead,44.5,109881,,2026-03-14,308,10.11826544021025,87.34,0,1990,Bachelor,2,True,35,,0,
5900,Minimum,2025-05-26,5,Working,part-time,Shift Lead,26.7,109084,,2026-03-14,292,9.592641261498029,73.53,0,2002,High School,6,True,23,,0,
5603,Competitive,2025-06-24,5,Working,full-time,Shift Lead,43.4,106042,,2026-03-14,263,8.639947437582128,82.0,0,2006,High School,3,True,19,,0,
5887,Minimum,2025-08-15,5,Working,part-time,Shift Lead,25.7,108922,,2026-03-14,211,6.931668856767411,75.5,0,2003,Master,0,False,22,,0,
5435,Premium,2025-09-05,5,Working,full-time,Shift Lead,43.9,104545,,2026-03-14,190,6.241787122207621,78.19,0,1999,Associate Degree,4,True,26,,0,
5875,Premium,2025-10-19,5,Working,part-time,Shift Lead,26.3,108803,,2026-03-14,146,4.7963206307490145,89.29,0,1997,Master,2,True,28,,0,
5782,Competitive,2025-10-31,5,Working,full-time,Shift Lead,43.6,107830,,2026-03-14,134,4.402102496714849,74.75,0,2001,Bachelor,5,True,24,,0,
5583,Minimum,2025-11-18,5,Working,part-time,Shift Lead,25.3,105848,,2026-03-14,116,3.8107752956636003,92.06,0,2000,Bachelor,2,True,25,,0,
5591,Minimum,2025-12-09,5,Working,full-time,Shift Lead,43.9,105907,,2026-03-14,95,3.1208935611038107,65.57,0,2000,Associate Degree,5,True,25,,0,
5004,Competitive,2025-12-14,5,Working,part-time,Shift Lead,23.0,100030,,2026-03-14,90,2.9566360052562417,89.21,0,1997,Bachelor,3,True,28,,0,
5542,Minimum,2025-12-28,5,Working,full-time,Shift Lead,45.7,105513,,2026-03-14,76,2.4967148488830486,86.81,0,2005,High School,3,True,20,,0,
6045,Premium,2022-12-08,5,Left,part-time,Shift Lead,25.4,110303,2025-10-24,2025-10-24,1051,34.526938239159,82.4,1,1997,Bachelor,9,True,25,2023-07-16,1,7.227332457293035
5534,Premium,2021-11-01,5,Left,full-time,Shift Lead,44.8,105391,2024-02-28,2024-02-28,849,27.890932982917214,81.91,1,2005,Associate Degree,4,True,16,2022-03-03,1,4.0078843626806835
5090,Competitive,2022-01-10,5,Left,part-time,Shift Lead,22.4,101037,2023-12-17,2023-12-17,706,23.19316688567674,68.13,1,1992,Associate Degree,5,True,30,2022-02-09,1,0.9855453350854139
5624,Premium,2021-11-23,5,Left,full-time,Bartender,38.4,106309,2023-10-01,2023-10-01,677,22.24047306176084,89.09,1,2003,Master,2,True,18,2022-11-11,1,11.59658344283837
5752,Competitive,2021-05-20,5,Left,full-time,Bartender,40.3,107505,2023-02-27,2023-02-27,648,21.28777923784494,82.92,1,1997,Bachelor,0,False,24,2022-02-24,1,9.198423127463863
5479,Premium,2021-02-14,5,Fired,part-time,Bartender,23.9,104922,2022-09-25,2022-09-25,588,19.316688567674113,84.93,1,2004,Associate Degree,3,True,17,2021-06-04,1,3.6136662286465175
5027,Minimum,2023-08-19,5,Left,full-time,Bartender,41.5,100271,2025-02-20,2025-02-20,551,18.101182654402102,91.24,1,2003,Bachelor,2,True,20,2023-09-11,1,0.7555847568988173
5189,Minimum,2023-07-29,5,Left,full-time,Bartender,39.5,102052,2025-01-10,2025-01-10,531,17.444152431011826,80.35,1,1999,Associate Degree,3,True,24,2023-09-01,1,1.1169513797634691
